Id;y1;y2;y3;y4;y5
698;105.7;33.3;0.0;44;62.73
699;107.5;33.1;0.0;48;62.73
700;106.9;33.1;0.0;48;69.7
701;111.9;34.5;0.0;52;55.76
702;112.1;33.5;0.0;48;62.73
703;109.9;35.5;0.0;44;69.7
704;111.7;74.4;0.0;432;76.67
705;0.6;24.5;0.0;68;6.97
706;0.0;22.8;0.0;0;20.91
707;0.0;21.8;0.0;0;13.94
708;0.0;21.9;0.0;0;20.91
709;0.0;23.0;0.0;0;13.94
710;0.0;23.8;0.0;0;27.88
711;0.0;23.4;0.0;0;20.91
712;0.0;25.5;0.0;0;13.94
713;0.0;23.7;0.0;0;27.88
714;0.0;26.8;0.0;0;13.94
715;36.8;57.4;0.0;204;153.34
716;82.5;91.2;0.0;608;146.37
717;66.0;78.8;0.0;508;90.61
718;114.9;74.3;0.0;448;90.61
719;127.4;69.7;0.0;492;76.67
720;124.6;67.8;0.0;412;76.67
721;125.7;66.9;0.0;388;90.61
722;121.3;64.4;0.0;368;69.7
723;122.5;64.2;0.0;356;76.67
724;122.4;65.3;0.0;348;83.64
725;125.2;64.2;0.0;336;76.67
726;123.7;66.4;0.0;320;76.67
727;141.8;65.2;0.0;312;76.67
728;129.1;65.8;0.0;304;76.67
729;134.0;65.1;0.0;284;76.67
730;119.8;66.7;0.0;284;76.67
731;130.1;67.2;0.0;284;76.67
732;121.6;67.4;0.0;288;69.7
733;144.2;67.5;0.0;280;69.7
734;125.7;65.0;0.0;288;69.7
735;138.1;66.3;0.0;280;62.73
736;133.1;65.9;0.0;272;69.7
737;125.8;65.9;0.0;276;62.73
738;138.6;68.7;0.0;276;69.7
739;126.0;72.1;0.0;264;69.7
740;127.6;66.9;0.0;260;69.7
741;130.5;63.4;0.0;260;69.7
742;126.3;63.4;0.0;252;69.7
743;126.5;64.2;0.0;280;62.73
744;124.0;62.7;0.0;248;69.7
745;126.6;62.5;0.0;244;69.7
746;123.6;62.6;0.0;240;69.7
747;124.9;79.0;0.0;232;69.7
748;123.5;111.0;0.0;184;62.73
749;128.3;212.8;0.0;160;69.7
750;159.3;363.1;0.0;72;153.34
751;214.6;375.8;0.0;44;223.04
752;246.5;360.2;0.0;44;195.16
753;247.2;372.2;0.0;44;188.19
754;241.9;404.7;0.0;48;257.89
755;235.6;370.9;0.0;32;299.71
756;243.6;354.2;0.0;68;292.74
757;252.2;340.4;0.0;48;278.8
758;243.7;329.2;0.0;52;285.77
759;206.3;316.5;0.0;56;230.01
760;186.6;306.3;0.0;56;188.19
761;214.1;292.2;0.0;60;195.16
762;213.6;281.1;0.0;60;195.16
763;191.6;263.3;0.0;48;202.13
764;155.6;186.6;0.0;128;188.19
765;143.9;51.8;0.0;152;181.22
766;141.5;44.0;0.0;76;188.19
767;139.4;43.4;0.0;64;188.19
768;138.6;43.2;0.0;60;195.16
769;140.0;43.2;0.0;64;195.16
770;136.6;41.8;0.0;60;174.25
771;138.1;45.1;0.0;56;202.13
772;138.7;61.6;0.0;168;181.22
773;141.8;108.4;0.0;84;209.1
774;178.6;218.1;0.0;44;236.98
775;232.9;239.3;0.0;52;306.68
776;267.1;250.3;0.0;44;299.71
777;267.0;271.3;0.0;56;292.74
778;254.7;311.4;0.0;60;299.71
779;252.6;260.5;0.0;64;299.71
780;262.6;235.8;0.0;64;278.8
781;264.4;220.3;0.0;68;257.89
782;261.1;207.9;0.0;68;278.8
783;222.8;196.5;0.0;72;195.16
784;215.5;198.8;0.0;76;160.31
785;228.2;195.0;0.0;68;167.28
786;223.8;188.7;0.0;64;181.22
787;211.2;175.3;0.0;72;167.28
788;163.0;125.6;0.0;152;153.34
789;149.6;38.4;0.0;172;160.31
790;148.1;31.4;0.0;84;160.31
791;145.2;29.5;0.0;72;174.25
792;146.7;29.5;0.0;68;160.31
793;147.8;29.6;0.0;68;153.34
794;145.2;29.0;0.0;64;160.31
795;147.1;32.2;0.0;64;167.28
796;146.5;44.9;0.0;184;174.25
797;150.6;60.8;0.0;92;167.28
798;187.8;172.0;0.0;48;243.95
799;258.3;196.2;0.0;44;320.62
800;273.6;195.3;0.0;48;334.56
801;272.9;203.1;0.0;48;355.47
802;263.1;228.1;0.0;76;355.47
803;256.9;204.8;0.0;76;306.68
804;264.0;192.5;0.0;76;271.83
805;267.4;191.7;0.0;68;285.77
806;264.4;184.6;0.0;84;306.68
807;229.4;180.7;0.0;88;223.04
808;213.8;186.2;0.0;92;188.19
809;228.0;184.2;0.0;80;188.19
810;220.5;178.9;0.0;68;188.19
811;206.7;170.1;0.0;88;181.22
812;157.8;122.6;0.0;192;174.25
813;144.2;44.2;0.0;180;167.28
814;143.3;34.8;0.0;96;188.19
815;137.4;33.9;0.0;80;174.25
816;140.0;33.5;0.0;68;174.25
817;139.4;32.2;0.0;72;181.22
818;137.7;33.0;0.0;68;181.22
819;137.0;35.3;0.0;68;174.25
820;137.9;46.2;0.0;192;188.19
821;145.6;66.2;0.0;96;181.22
822;173.7;174.6;0.0;52;257.89
823;241.4;200.3;0.0;52;355.47
824;277.5;197.1;0.0;52;334.56
825;273.3;207.1;0.0;56;341.53
826;264.5;251.3;0.0;80;334.56
827;266.9;234.2;0.0;72;334.56
828;283.9;218.7;0.0;72;306.68
829;280.2;207.0;0.0;68;257.89
830;254.3;197.7;0.0;80;243.95
831;231.0;157.1;0.0;96;209.1
832;214.2;158.9;0.0;100;188.19
833;211.9;156.1;0.0;96;90.61
834;203.7;133.0;0.0;84;90.61
835;187.0;115.1;0.0;88;69.7
836;138.3;77.5;0.0;160;69.7
837;126.8;40.6;0.0;180;62.73
838;125.4;33.1;0.0;80;55.76
839;122.3;32.2;0.0;76;55.76
840;121.7;31.7;0.0;64;62.73
841;123.7;30.6;0.0;64;69.7
842;120.8;31.3;0.0;68;62.73
843;123.6;34.3;0.0;60;55.76
844;122.5;41.8;0.0;196;55.76
845;129.3;54.0;0.0;96;62.73
846;161.6;109.9;0.0;56;125.46
847;216.2;142.8;0.0;52;202.13
848;249.1;146.5;0.0;56;188.19
849;260.2;161.8;0.0;72;271.83
850;251.8;163.3;0.0;80;327.59
851;244.0;162.7;0.0;80;334.56
852;254.9;152.6;0.0;72;306.68
853;257.8;148.9;0.0;84;292.74
854;249.5;151.4;0.0;76;341.53
855;217.7;151.4;0.0;80;292.74
856;211.5;147.4;0.0;88;223.04
857;219.1;139.4;0.0;80;230.01
858;201.9;124.3;0.0;68;167.28
859;185.7;107.3;0.0;100;167.28
860;133.3;67.3;0.0;160;76.67
861;125.8;32.6;0.0;156;69.7
862;127.3;29.7;0.0;76;62.73
863;126.0;29.0;0.0;80;83.64
864;121.8;29.9;0.0;68;69.7
865;118.9;27.2;0.0;68;69.7
866;120.4;26.3;0.0;72;62.73
867;120.7;26.8;0.0;64;69.7
868;117.5;27.5;0.0;64;69.7
869;124.3;27.3;0.0;64;62.73
870;119.9;27.6;0.0;68;69.7
871;122.8;28.3;0.0;60;62.73
872;124.5;27.9;0.0;60;62.73
873;121.5;28.8;0.0;64;69.7
874;121.0;29.9;0.0;64;62.73
875;118.9;31.4;0.0;64;62.73
876;123.7;30.7;0.0;68;62.73
877;120.0;30.0;0.0;60;55.76
878;123.1;28.8;0.0;64;48.79
879;119.9;29.1;0.0;68;62.73
880;119.8;29.3;0.0;68;69.7
881;121.9;29.0;0.0;68;69.7
882;121.5;30.0;0.0;64;55.76
883;124.1;31.4;0.0;64;55.76
884;121.2;29.4;0.0;64;62.73
885;123.9;28.5;0.0;68;62.73
886;123.7;31.4;0.0;64;55.76
887;120.4;32.2;0.0;68;62.73
888;125.8;31.1;0.0;56;62.73
889;119.7;28.2;0.0;64;62.73
890;120.4;28.2;0.0;64;62.73
891;119.7;28.9;0.0;60;97.58
892;120.9;29.0;0.0;60;76.67
893;126.2;29.6;0.0;60;69.7
894;126.3;30.0;0.0;56;69.7
895;152.5;30.0;0.0;56;69.7
896;140.6;30.2;0.0;56;69.7
897;136.3;29.9;0.0;60;62.73
898;138.2;29.9;0.0;60;62.73
899;139.2;30.4;0.0;56;69.7
900;140.1;29.7;0.0;64;62.73
901;143.1;29.0;0.0;68;62.73
902;144.3;29.4;0.0;68;69.7
903;140.2;28.5;0.0;68;48.79
904;138.1;28.7;0.0;68;62.73
905;137.8;30.6;0.0;64;76.67
906;135.2;30.3;0.0;68;69.7
907;137.7;31.2;0.0;60;69.7
908;137.6;33.3;0.0;60;69.7
909;127.1;34.0;0.0;60;76.67
910;127.9;33.1;0.0;56;62.73
911;123.5;32.7;0.0;64;69.7
912;126.4;30.9;0.0;60;69.7
913;123.2;29.9;0.0;56;76.67
914;123.6;30.1;0.0;52;69.7
915;124.5;44.8;0.0;56;69.7
916;124.0;60.5;0.0;180;62.73
917;131.5;67.1;0.0;88;55.76
918;169.1;190.5;0.0;64;174.25
919;244.1;216.7;0.0;52;292.74
920;261.0;205.8;0.0;44;306.68
921;262.1;210.7;0.0;52;306.68
922;258.2;198.7;0.0;56;320.62
923;249.3;179.0;0.0;68;292.74
924;261.1;173.0;0.0;52;285.77
925;265.6;168.4;0.0;64;257.89
926;259.1;172.6;0.0;64;369.41
927;229.2;171.5;0.0;80;271.83
928;217.3;165.9;0.0;80;209.1
929;227.3;159.9;0.0;80;202.13
930;222.5;154.2;0.0;72;230.01
931;202.4;139.2;0.0;76;216.07
932;138.1;84.0;0.0;124;83.64
933;128.9;36.9;0.0;180;62.73
934;124.5;30.0;0.0;80;69.7
935;120.4;29.6;0.0;80;76.67
936;121.7;28.9;0.0;72;69.7
937;121.2;29.8;0.0;68;69.7
938;120.0;28.9;0.0;64;76.67
939;123.1;33.3;0.0;68;62.73
940;120.1;48.5;0.0;180;69.7
941;129.4;59.7;0.0;96;76.67
942;166.8;143.9;0.0;52;209.1
943;237.8;197.8;0.0;56;376.38
944;266.1;193.6;0.0;48;362.44
945;266.1;200.4;0.0;56;313.65
946;252.2;195.0;0.0;64;299.71
947;241.2;175.7;0.0;72;299.71
948;253.4;165.5;0.0;68;271.83
949;264.6;160.9;0.0;72;299.71
950;268.5;160.9;0.0;72;355.47
951;235.5;165.3;0.0;72;320.62
952;224.9;166.2;0.0;72;243.95
953;234.6;164.2;0.0;80;257.89
954;228.0;160.1;0.0;64;250.92
955;210.6;140.0;0.0;96;257.89
956;142.5;85.9;0.0;156;90.61
957;127.7;36.9;0.0;160;69.7
958;124.6;30.9;0.0;80;90.61
959;124.1;30.0;0.0;76;76.67
960;125.8;30.9;0.0;72;69.7
961;127.9;31.1;0.0;68;69.7
962;124.7;30.3;0.0;64;90.61
963;126.9;34.8;0.0;64;69.7
964;126.3;53.5;0.0;168;83.64
965;134.4;66.6;0.0;88;83.64
966;172.9;155.5;0.0;52;230.01
967;255.7;210.8;0.0;52;425.17
968;286.9;208.1;0.0;52;473.96
969;294.9;207.8;0.0;52;453.05
970;279.6;183.3;0.0;68;453.05
971;270.9;166.7;0.0;80;425.17
972;280.8;151.2;0.0;80;383.35
973;281.1;153.1;0.0;80;348.5
974;273.6;138.2;0.0;84;376.38
975;244.8;126.8;0.0;88;313.65
976;229.7;107.7;0.0;76;230.01
977;237.9;110.2;0.0;80;243.95
978;231.1;101.7;0.0;68;250.92
979;211.4;92.0;0.0;100;230.01
980;141.0;58.7;0.0;176;90.61
981;129.9;25.7;0.0;172;62.73
982;129.2;22.4;0.0;84;76.67
983;123.9;20.2;0.0;76;69.7
984;125.5;19.2;0.0;64;69.7
985;123.5;19.1;0.0;68;62.73
986;121.5;19.5;0.0;68;76.67
987;124.8;23.0;0.0;64;76.67
988;122.6;34.6;0.0;176;69.7
989;132.4;44.8;0.0;96;69.7
990;169.1;91.7;0.0;56;257.89
991;245.0;120.8;0.0;48;439.11
992;284.9;121.3;0.0;52;446.08
993;285.0;129.9;0.0;60;453.05
994;269.5;119.8;0.0;64;460.02
995;262.4;109.5;0.0;72;439.11
996;274.4;98.0;0.0;84;376.38
997;275.8;98.2;0.0;84;348.5
998;285.9;94.5;0.0;92;348.5
999;243.3;96.3;0.0;96;313.65
1000;229.5;95.9;0.0;100;243.95
1001;238.2;93.4;0.0;88;236.98
1002;230.0;90.5;0.0;84;243.95
1003;210.0;82.8;0.0;116;223.04
1004;140.0;53.0;0.0;184;97.58
1005;128.9;21.7;0.0;188;69.7
1006;127.0;18.8;0.0;92;69.7
1007;122.5;19.1;0.0;84;69.7
1008;124.9;18.5;0.0;72;76.67
1009;123.9;18.2;0.0;72;62.73
1010;124.6;17.8;0.0;68;83.64
1011;121.6;20.7;0.0;68;69.7
1012;124.6;29.2;0.0;184;83.64
1013;131.5;41.8;0.0;96;69.7
1014;170.3;74.5;0.0;56;264.86
1015;240.6;101.1;0.0;48;487.9
1016;281.6;99.9;0.0;48;487.9
1017;288.4;111.1;0.0;52;446.08
1018;262.5;76.7;0.0;68;460.02
1019;253.7;47.6;0.0;64;446.08
1020;263.3;39.1;0.0;64;432.14
1021;254.7;39.4;0.0;68;411.23
1022;257.4;38.8;0.0;68;446.08
1023;215.7;38.2;0.0;76;362.44
1024;197.4;37.6;0.0;68;264.86
1025;217.4;36.4;0.0;72;271.83
1026;190.0;32.3;0.0;68;257.89
1027;175.0;28.3;0.0;100;243.95
1028;138.2;22.6;0.0;144;90.61
1029;138.6;6.8;0.0;136;76.67
1030;127.6;7.2;0.0;84;69.7
1031;130.5;7.0;0.0;76;69.7
1032;122.8;7.0;0.0;68;76.67
1033;121.4;7.7;0.0;64;69.7
1034;122.9;7.2;0.0;68;69.7
1035;122.1;7.1;0.0;64;69.7
1036;122.8;7.1;0.0;64;69.7
1037;128.1;7.4;0.0;64;83.64
1038;125.5;7.6;0.0;56;69.7
1039;124.5;7.4;0.0;64;69.7
1040;129.6;7.2;0.0;56;76.67
1041;127.7;7.6;0.0;60;62.73
1042;126.3;7.7;0.0;64;69.7
1043;127.7;8.0;0.0;60;76.67
1044;121.8;7.9;0.0;56;62.73
1045;126.6;8.2;0.0;60;62.73
1046;124.2;8.4;0.0;56;69.7
1047;125.0;8.6;0.0;60;69.7
1048;123.1;8.3;0.0;56;69.7
1049;125.4;7.8;0.0;60;62.73
1050;125.2;8.1;0.0;60;76.67
1051;123.2;8.6;0.0;60;69.7
1052;123.7;8.2;0.0;52;69.7
1053;127.3;7.3;0.0;56;69.7
1054;125.9;7.3;0.0;56;76.67
1055;121.8;7.9;0.0;64;69.7
1056;123.2;7.9;0.0;52;69.7
1057;119.8;7.6;0.0;60;76.67
1058;122.0;7.5;0.0;52;69.7
1059;123.6;7.7;0.0;52;69.7
1060;121.8;7.7;0.0;56;69.7
1061;129.2;8.3;0.0;52;62.73
1062;123.2;8.1;0.0;48;69.7
1063;149.3;7.7;0.0;56;69.7
1064;149.6;7.7;0.0;52;69.7
1065;143.0;7.5;0.0;52;69.7
1066;135.7;8.2;0.0;52;62.73
1067;136.9;7.9;0.0;56;76.67
1068;136.6;8.4;0.0;56;55.76
1069;134.3;8.3;0.0;56;69.7
1070;135.6;8.1;0.0;52;69.7
1071;125.7;8.2;0.0;52;69.7
1072;121.3;8.2;0.0;48;69.7
1073;121.0;8.2;0.0;56;69.7
1074;121.4;8.7;0.0;56;76.67
1075;122.8;8.4;0.0;56;69.7
1076;122.1;8.2;0.0;48;62.73
1077;132.3;7.9;0.0;48;76.67
1078;124.6;7.9;0.0;52;76.67
1079;124.4;7.6;0.0;56;62.73
1080;122.3;7.7;0.0;48;76.67
1081;124.0;7.8;0.0;48;69.7
1082;122.2;7.9;0.0;52;69.7
1083;121.9;24.3;0.0;44;76.67
1084;123.9;42.6;0.0;124;62.73
1085;125.8;46.8;0.0;64;76.67
1086;170.4;45.0;0.0;52;243.95
1087;235.6;44.4;0.0;48;501.84
1088;268.6;45.1;0.0;48;494.87
1089;276.6;51.1;0.0;48;487.9
1090;259.6;55.3;0.0;48;501.84
1091;257.0;49.4;0.0;52;494.87
1092;255.2;46.2;0.0;56;480.93
1093;243.6;44.2;0.0;56;425.17
1094;233.4;41.4;0.0;64;460.02
1095;204.3;38.4;0.0;64;341.53
1096;189.0;35.0;0.0;76;264.86
1097;194.9;34.3;0.0;76;257.89
1098;186.8;34.8;0.0;72;278.8
1099;169.4;33.8;0.0;76;257.89
1100;138.5;27.2;0.0;92;104.55
1101;132.2;8.5;0.0;132;76.67
1102;129.8;8.1;0.0;68;104.55
1103;126.5;8.1;0.0;72;83.64
1104;127.5;8.0;0.0;52;83.64
1105;125.7;7.8;0.0;52;97.58
1106;126.2;8.2;0.0;52;83.64
1107;127.1;11.4;0.0;48;83.64
1108;126.6;25.2;0.0;140;90.61
1109;133.2;38.1;0.0;60;83.64
1110;173.5;37.5;0.0;40;299.71
1111;244.7;36.5;0.0;40;536.69
1112;275.4;37.8;0.0;44;536.69
1113;287.7;42.0;0.0;44;501.84
1114;271.5;46.1;0.0;56;536.69
1115;263.6;41.7;0.0;68;487.9
1116;276.1;38.3;0.0;64;487.9
1117;271.5;39.3;0.0;72;446.08
1118;246.4;34.3;0.0;88;453.05
1119;202.7;30.4;0.0;108;355.47
1120;190.7;29.2;0.0;136;257.89
1121;194.6;28.0;0.0;124;250.92
1122;191.6;30.7;0.0;80;264.86
1123;170.7;27.7;0.0;88;257.89
1124;138.2;20.7;0.0;112;104.55
1125;133.9;7.9;0.0;136;83.64
1126;128.3;7.6;0.0;76;83.64
1127;130.2;7.8;0.0;76;83.64
1128;129.8;7.9;0.0;56;83.64
1129;133.0;7.6;0.0;56;97.58
1130;131.6;7.5;0.0;56;90.61
1131;132.4;10.8;0.0;56;83.64
1132;132.3;21.2;0.0;156;90.61
1133;134.9;33.6;0.0;68;90.61
1134;182.1;33.9;0.0;44;306.68
1135;245.5;35.2;0.0;40;515.78
1136;281.3;34.4;0.0;44;529.72
1137;284.4;39.7;0.0;44;536.69
1138;277.3;45.5;0.0;52;536.69
1139;269.4;42.8;0.0;52;522.75
1140;284.1;38.6;0.0;28;480.93
1141;281.9;36.8;0.0;0;453.05
1142;264.0;34.7;0.0;0;460.02
1143;232.5;32.8;0.0;0;369.41
1144;223.5;32.2;0.0;0;292.74
1145;237.0;31.4;0.0;0;285.77
1146;228.6;31.5;0.0;0;313.65
1147;211.2;31.9;0.0;0;278.8
1148;149.5;24.6;0.0;0;111.52
1149;142.6;10.5;0.0;0;83.64
1150;130.7;9.5;0.0;0;97.58
1151;127.9;9.2;0.0;0;83.64
1152;128.0;9.2;0.0;0;90.61
1153;124.9;8.3;0.0;0;90.61
1154;127.1;8.4;0.0;0;90.61
1155;124.9;11.9;0.0;0;83.64
1156;126.9;30.0;0.0;0;90.61
1157;129.9;42.5;0.0;0;83.64
1158;173.0;40.1;0.0;0;292.74
1159;244.8;38.0;0.0;0;494.87
1160;284.1;39.1;0.0;0;522.75
1161;291.0;43.3;0.0;0;480.93
1162;273.0;48.3;0.0;0;543.66
1163;281.3;47.4;0.0;0;522.75
1164;297.6;44.3;0.0;0;515.78
1165;300.3;44.1;0.0;0;473.96
1166;296.9;41.8;0.0;0;501.84
1167;253.8;40.9;0.0;0;390.32
1168;238.8;37.5;0.0;0;299.71
1169;240.5;36.2;0.0;0;271.83
1170;226.4;37.1;0.0;0;271.83
1171;203.5;33.9;0.0;0;243.95
1172;145.9;26.2;0.0;0;90.61
1173;132.9;7.2;0.0;0;83.64
1174;128.9;6.8;0.0;0;83.64
1175;126.7;7.6;0.0;0;90.61
1176;128.8;7.3;0.0;0;76.67
1177;124.7;7.4;0.0;0;83.64
1178;125.2;7.5;0.0;0;90.61
1179;125.5;11.0;0.0;0;83.64
1180;124.3;23.1;0.0;0;83.64
1181;132.1;34.9;0.0;0;83.64
1182;171.5;37.3;0.0;0;299.71
1183;252.6;35.5;0.0;0;494.87
1184;277.2;34.0;0.0;0;501.84
1185;287.9;40.2;0.0;0;487.9
1186;275.0;42.4;0.0;0;460.02
1187;265.3;39.6;0.0;0;453.05
1188;275.7;36.2;0.0;0;397.29
1189;266.8;35.1;0.0;0;348.5
1190;263.3;34.0;0.0;0;383.35
1191;228.0;29.8;0.0;0;285.77
1192;223.3;27.5;0.0;0;223.04
1193;224.6;27.2;0.0;0;230.01
1194;211.2;26.7;0.0;96;243.95
1195;195.1;26.7;0.0;88;216.07
1196;143.2;21.9;0.0;168;97.58
1197;138.8;7.1;0.0;176;69.7
1198;132.2;7.2;0.0;84;69.7
1199;133.8;7.4;0.0;72;69.7
1200;126.3;7.3;0.0;68;69.7
1201;124.3;7.1;0.0;76;76.67
1202;122.8;6.9;0.0;68;69.7
1203;124.3;6.9;0.0;68;69.7
1204;125.1;7.2;0.0;68;76.67
1205;127.3;6.9;0.0;64;76.67
1206;126.6;7.5;0.0;72;69.7
1207;127.3;7.2;0.0;64;69.7
1208;128.1;7.7;0.0;68;90.61
1209;125.5;8.5;0.0;68;69.7
1210;127.3;8.9;0.0;72;83.64
1211;123.8;8.7;0.0;60;69.7
1212;124.2;9.0;0.0;68;55.76
1213;124.3;8.7;0.0;64;55.76
1214;124.7;8.4;0.0;64;62.73
1215;124.4;8.9;0.0;64;55.76
1216;121.6;9.2;0.0;64;62.73
1217;125.9;8.3;0.0;64;55.76
1218;123.8;8.4;0.0;60;55.76
1219;123.9;8.3;0.0;64;62.73
1220;124.0;7.3;0.0;64;62.73
1221;126.0;7.4;0.0;64;62.73
1222;125.4;7.2;0.0;64;62.73
1223;121.6;7.6;0.0;64;55.76
1224;123.1;7.5;0.0;64;62.73
1225;120.8;7.0;0.0;64;55.76
1226;122.0;7.1;0.0;64;55.76
1227;120.8;7.2;0.0;60;62.73
1228;120.0;6.9;0.0;64;62.73
1229;127.1;7.5;0.0;64;55.76
1230;120.8;7.0;0.0;64;62.73
1231;140.0;7.2;0.0;60;55.76
1232;139.4;7.0;0.0;60;55.76
1233;141.1;7.3;0.0;64;55.76
1234;137.9;7.3;0.0;60;69.7
1235;136.3;7.2;0.0;64;55.76
1236;139.7;7.0;0.0;60;62.73
1237;139.4;7.2;0.0;64;62.73
1238;138.7;7.2;0.0;64;62.73
1239;135.8;7.5;0.0;60;55.76
1240;137.8;7.6;0.0;60;62.73
1241;132.2;8.2;0.0;60;62.73
1242;128.4;8.2;0.0;60;55.76
1243;137.1;7.2;0.0;64;55.76
1244;136.9;7.1;0.0;64;55.76
1245;129.9;7.4;0.0;60;55.76
1246;123.5;7.1;0.0;56;62.73
1247;123.8;8.0;0.0;60;55.76
1248;121.4;7.2;0.0;60;62.73
1249;123.3;6.8;0.0;60;55.76
1250;121.7;7.6;0.0;60;62.73
1251;121.5;20.3;0.0;60;55.76
1252;123.2;31.9;0.0;156;62.73
1253;125.2;37.9;0.0;100;55.76
1254;170.9;35.5;0.0;64;216.07
1255;238.8;33.3;0.0;60;355.47
1256;268.6;36.1;0.0;52;355.47
1257;259.8;39.3;0.0;56;341.53
1258;253.1;44.6;0.0;64;348.5
1259;241.8;40.3;0.0;72;341.53
1260;252.3;38.3;0.0;64;320.62
1261;257.3;38.1;0.0;64;271.83
1262;248.0;37.5;0.0;72;306.68
1263;222.9;34.2;0.0;80;243.95
1264;204.9;32.3;0.0;76;188.19
1265;213.3;31.0;0.0;80;188.19
1266;206.7;31.7;0.0;72;195.16
1267;194.2;30.3;0.0;76;174.25
1268;133.7;21.7;0.0;100;76.67
1269;126.7;6.4;0.0;232;62.73
1270;122.1;6.8;0.0;104;62.73
1271;118.9;7.3;0.0;76;55.76
1272;121.4;6.7;0.0;76;62.73
1273;119.4;7.0;0.0;76;83.64
1274;120.2;7.0;0.0;72;83.64
1275;121.2;9.5;0.0;72;62.73
1276;121.2;18.4;0.0;176;69.7
1277;126.9;30.5;0.0;132;69.7
1278;165.7;28.1;0.0;56;250.92
1279;231.4;29.6;0.0;64;432.14
1280;259.4;29.5;0.0;56;432.14
1281;264.7;34.7;0.0;36;453.05
1282;246.6;39.1;0.0;100;466.99
1283;242.0;32.9;0.0;72;418.2
1284;253.1;32.5;0.0;80;418.2
1285;251.5;32.6;0.0;88;348.5
1286;242.7;32.9;0.0;104;376.38
1287;207.9;29.2;0.0;112;299.71
1288;201.0;24.5;0.0;176;236.98
1289;198.6;23.4;0.0;168;209.1
1290;195.5;22.9;0.0;124;230.01
1291;179.1;20.4;0.0;100;209.1
1292;134.6;13.9;0.0;172;83.64
1293;132.4;7.0;0.0;232;69.7
1294;126.0;7.2;0.0;108;69.7
1295;125.7;7.4;0.0;76;62.73
1296;127.2;7.5;0.0;72;76.67
1297;127.5;7.0;0.0;80;76.67
1298;129.1;7.2;0.0;76;62.73
1299;126.8;10.0;0.0;72;76.67
1300;130.2;18.3;0.0;180;69.7
1301;128.7;28.9;0.0;124;83.64
1302;174.0;29.4;0.0;60;278.8
1303;237.2;29.3;0.0;64;473.96
1304;262.7;29.6;0.0;56;480.93
1305;266.6;28.3;0.0;72;487.9
1306;245.2;24.7;0.0;84;460.02
1307;239.0;24.7;0.0;84;453.05
1308;241.5;24.8;0.0;88;411.23
1309;245.6;27.8;0.0;80;362.44
1310;222.5;30.7;0.0;104;411.23
1311;197.0;27.5;0.0;108;320.62
1312;190.6;28.0;0.0;100;257.89
1313;190.1;26.4;0.0;104;271.83
1314;183.4;24.2;0.0;88;285.77
1315;164.9;23.4;0.0;88;271.83
1316;139.0;15.8;0.0;164;118.49
1317;135.2;6.9;0.0;204;97.58
1318;125.8;6.9;0.0;100;90.61
1319;126.6;7.3;0.0;80;97.58
1320;123.8;7.0;0.0;76;97.58
1321;124.9;7.2;0.0;72;90.61
1322;122.4;6.7;0.0;76;97.58
1323;124.5;10.3;0.0;72;104.55
1324;124.4;20.2;0.0;168;97.58
1325;126.8;31.4;0.0;120;97.58
1326;172.0;32.2;0.0;60;306.68
1327;232.9;30.1;0.0;64;501.84
1328;267.7;29.5;0.0;56;508.81
1329;267.3;29.0;0.0;68;515.78
1330;254.1;23.1;0.0;92;501.84
1331;249.1;24.1;0.0;112;466.99
1332;263.6;22.8;0.0;128;446.08
1333;267.3;26.5;0.0;104;446.08
1334;235.5;26.4;0.0;108;432.14
1335;200.4;26.0;0.0;136;334.56
1336;186.5;24.3;0.0;116;257.89
1337;190.9;25.4;0.0;108;243.95
1338;182.1;24.3;0.0;88;271.83
1339;169.9;23.3;0.0;80;250.92
1340;139.0;15.4;0.0;168;111.52
1341;130.7;6.9;0.0;212;90.61
1342;126.7;6.7;0.0;108;97.58
1343;124.3;7.2;0.0;80;97.58
1344;123.7;6.9;0.0;72;97.58
1345;124.4;7.0;0.0;80;90.61
1346;122.0;6.7;0.0;72;97.58
1347;123.7;10.1;0.0;76;97.58
1348;122.3;20.6;0.0;168;111.52
1349;127.4;32.0;0.0;124;97.58
1350;164.5;34.1;0.0;60;320.62
1351;233.3;31.1;0.0;68;543.66
1352;274.5;33.9;0.0;52;515.78
1353;266.3;30.0;0.0;64;487.9
1354;253.1;28.2;0.0;76;501.84
1355;234.7;27.8;0.0;76;466.99
1356;240.5;25.9;0.0;84;432.14
1357;256.0;25.4;0.0;96;390.32
1358;235.2;28.7;0.0;92;404.26
1359;211.6;28.5;0.0;96;334.56
1360;191.7;28.7;0.0;100;250.92
1361;191.6;26.2;0.0;88;271.83
1362;179.8;25.8;0.0;80;257.89
1363;167.7;22.5;0.0;76;243.95
1364;140.5;15.6;0.0;164;118.49
1365;134.1;6.6;0.0;184;97.58
1366;134.7;6.8;0.0;92;97.58
1367;130.3;6.9;0.0;76;97.58
1368;127.5;6.9;0.0;72;97.58
1369;124.6;6.9;0.0;72;111.52
1370;126.6;7.0;0.0;72;97.58
1371;125.9;6.9;0.0;68;104.55
1372;124.7;6.6;0.0;68;97.58
1373;129.2;6.9;0.0;68;97.58
1374;127.3;7.3;0.0;68;111.52
1375;130.5;7.3;0.0;64;104.55
1376;125.8;7.9;0.0;68;97.58
1377;129.6;7.9;0.0;68;97.58
